State,District,Type,School,Email
Colorado,St Vrain Valley RE1J (0470),Elementary School,Centennial Elementary,cnel***@gmail.com
Colorado,St Vrain Valley RE1J (0470),Elementary School,Central Elementary,boar***@centralpto.org
Colorado,St Vrain Valley RE1J (0470),Elementary School,Eagle Crest Elementary,pres***@eaglecrestpto.com
Colorado,St Vrain Valley RE1J (0470),,Erie High,Erie***@gmail.com
Colorado,St Vrain Valley RE1J (0470),Middle School,Erie Middle,pres***@gmail.com
Colorado,St Vrain Valley RE1J (0470),Elementary School,Fall River Elementary,boar***@fallriverpto.org
Colorado,St Vrain Valley RE1J (0470),,Frederick High,fhsg***@gmail.com
Colorado,St Vrain Valley RE1J (0470),Elementary School,Grand View Elementary,gran***@gmail.com
Colorado,St Vrain Valley RE1J (0470),Elementary School,Highlands Elementary,info***@highlandshawkspto.com
Colorado,St Vrain Valley RE1J (0470),Elementary School,Longmont Estates Elementary,PTOL***@gmail.com
Colorado,St Vrain Valley RE1J (0470),,Longmont High,long***@gmail.com
Colorado,St Vrain Valley RE1J (0470),Elementary School,Lyons Elementary,les.***@gmail.com
Colorado,St Vrain Valley RE1J (0470),Middle School,Lyons Middle Senior,comm***@lionsboosterclub.com
Colorado,St Vrain Valley RE1J (0470),Elementary School,Niwot Elementary,comm***@niwotptac.org
Colorado,St Vrain Valley RE1J (0470),,Niwot High,niwo***@gmail.com
Colorado,St Vrain Valley RE1J (0470),Elementary School,Prairie Ridge Elementary,prel***@gmail.com
Colorado,St Vrain Valley RE1J (0470),Elementary School,Red Hawk Elementary,boar***@rhepto.net
Colorado,St Vrain Valley RE1J (0470),,Silver Creek High,Info***@silvercreekrpo.com
Colorado,St Vrain Valley RE1J (0470),,Soaring Heights PK-8,ptob***@shpk8pto.com
Colorado,St Vrain Valley RE1J (0470),,Spark! Discovery Preschool,spar***@gmail.com
Colorado,St Vrain Valley RE1J (0470),Middle School,Sunset Middle,admi***@sunsetpac.org
Colorado,St Vrain Valley RE1J (0470),Middle School,Trail Ridge Middle,trai***@gmail.com
Colorado,St Vrain Valley RE1J (0470),,Aspen Ridge Preparatory School,pto@***@aspenridgeprepschool.org
Colorado,St Vrain Valley RE1J (0470),Academy,Firestone Charter Academy,info***@pumapridepta.org
Colorado,St Vrain Valley RE1J (0470),Academy,Flagstaff Academy,cont***@flagstaffacademypto.org
Colorado,St Vrain Valley RE1J (0470),Academy,Twin Peaks Charter Academy,info***@twinpeakspto.org
Colorado,Steamboat Springs RE-2 (2770),Elementary School,Soda Creek Elementary,sces***@gmail.com
Colorado,Steamboat Springs RE-2 (2770),Elementary School,Strawberry Park Elementary,stra***@gmail.com
Colorado,Steamboat Springs RE-2 (2770),,Sleeping Giant School,pres***@gmail.com
Colorado,Steamboat Springs RE-2 (2770),High School,Steamboat Springs High School,SSHS***@gmail.com
Colorado,Strasburg 31J (0060),High School,Strasburg High School,stra***@strasburg31j.com
Colorado,Summit RE-1 (3000),Elementary School,Breckenridge Elementary School,Brec***@gmail.com
Colorado,Summit RE-1 (3000),Elementary School,Frisco Elementary School,fris***@gmail.com
Colorado,Summit RE-1 (3000),Elementary School,Summit Cove Elementary School,scep***@gmail.com
Colorado,Summit RE-1 (3000),Middle School,Summit Middle School,smsp***@summitk12.org
Colorado,Summit RE-1 (3000),High School,Summit High School,summ***@gmail.com
Colorado,Thompson R2-J (1560),,High Plains School(),Pres***@HighPlainsPTCO.org
Colorado,Thompson R2-J (1560),,Riverview PK-8,rive***@gmail.com
Colorado,Thompson R2-J (1560),Elementary School,Big Thompson Elementary School(),bigt***@gmail.com
Colorado,Thompson R2-J (1560),Elementary School,Centennial Elementary School(),info***@gmail.com
Colorado,Thompson R2-J (1560),Elementary School,Coyote Ridge Elementary School(),cres***@gmail.com
Colorado,Thompson R2-J (1560),Elementary School,Garfield Elementary School(),garf***@gmail.com
Colorado,Thompson R2-J (1560),Elementary School,Laurene Edmondson Elementary School(),Shel***@TSD.org 
Colorado,Thompson R2-J (1560),Elementary School,Namaqua Elementary School(),nama***@gmail.com
Colorado,Thompson R2-J (1560),Elementary School,Ponderosa Elementary School(),info***@gmail.com
Colorado,Thompson R2-J (1560),Middle Schools,Lucile Erwin(),Lisa***@live.com
Colorado,Thompson R2-J (1560),Middle Schools,Turner(),Turn***@gmail.com
Colorado,Upper Rio Grande School District C-7 (2730),Elementary School,Del Norte Elementary School (2148),dnes***@urtigers.co
Colorado,Upper Rio Grande School District C-7 (2730),High School,Del Norte High Jr./Sr. High School (2150),dnes***@urtigers.co
Colorado,Valley RE-1 (1828),,Caliche Schools,cali***@gmail.com
Colorado,Weld County RE-1 (3080),Elementary School,Pete Mirich Elementary School,pete***@gmail.com
Colorado,Weld County School District RE-3J (3090),Middle School,Weld Central Middle School,weld***@gmail.com
Colorado,Weld County School District RE-3J (3090),Elementary School,Hudson Elementary School,Huds***@re3j.com
Colorado,Weld County School District RE-3J (3090),Elementary School,Meadow Ridge Elementary,mead***@gmail.com 
Colorado,Weld County School District RE-3J (3090),Academy,Cardinal Community Academy,ccap***@re3j.com
Colorado,West End RE-2 (2190),,West End Public Schools,rmcc***@westendschools.org
Colorado,Westminster Public Schools (0070),Academy,Hodgkins Leadership Academy,hodg***@gmail.com 
Colorado,Westminster Public Schools (0070),Academy,Orchard Park Academy,rela***@wps.org
Colorado,Westminster Public Schools (0070),Academy,Colorado STEM Academy,colo***@gmail.com
Colorado,Westminster Public Schools (0070),Academy,John E. Flynn A Marzano Academy,cstr***@wps.org
Colorado,Widefield 3 (0990),Elementary School,Martin Luther King Jr. Elementary Project Based Learning,WSD3***@gmail.com
Colorado,Widefield 3 (0990),Elementary School,Pinello Elementary STEM,pine***@wsd3.org
Colorado,Widefield 3 (0990),Elementary School,Sunrise Elementary Capturing Kids' Hearts School,PTO.***@gmail.com
Colorado,Widefield 3 (0990),,Talbott Steam Innovation School,talb***@gmail.com
Colorado,Widefield 3 (0990),Elementary School,Webster Elementary An Avid School,webp***@gmail.com
Oregon,Amity SD 4J,High Schools,Amity High School,apat***@gmail.com
Oregon,Amity SD 4J,Middle School,Amity Middle School,amit***@gmail.com
Oregon,Ashland SD 5,Elementary School,Bellview Elementary School,susi***@gmail.com
Oregon,Ashland SD 5,Elementary School,Helman Elementary School,helm***@gmail.com
Oregon,Ashland SD 5,Elementary School,Walker Elementary School,PTOW***@gmail.com
Oregon,Astoria SD 1,Elementary School,John Jacob Astor Elementary,asto***@gmail.com
Oregon,Athena-Weston SD 29RJ,Elementary School,Athena Elementary School,step***@hotmail.com
Oregon,Bandon SD 54,High School,Bandon High School,band***@yahoo.com
Oregon,Beaverton SD 48J,Elementary School,Aloha-Huber Park PreK-8,pres***@ahpptc.com
Oregon,Beaverton SD 48J,Elementary School,Barnes,barn***@gmail.com
Oregon,Beaverton SD 48J,Elementary School,Beaver Acres,pres***@beaveracrespto.org 
Oregon,Beaverton SD 48J,Elementary School,Bethany,webm***@bspto.org
Oregon,Beaverton SD 48J,Elementary School,Cedar Mill,pres***@cedarmillptc.org
Oregon,Beaverton SD 48J,Elementary School,Chehalem,pres***@chehalempto.org
Oregon,Beaverton SD 48J,Elementary School,Elmonica,Elmo***@gmail.com
Oregon,Beaverton SD 48J,Elementary School,Errol Hassell, pre***@ehpto.com
Oregon,Beaverton SD 48J,Elementary School,Fir Grove,offi***@firgrovepto.com
Oregon,Beaverton SD 48J,Elementary School,Greenway,Gree***@gmail.com
Oregon,Beaverton SD 48J,Elementary School,Hazeldale,haze***@gmail.com
Oregon,Beaverton SD 48J,Elementary School,Hiteon,info***@hiteonptc.org
Oregon,Beaverton SD 48J,Elementary School,Kinnaman,kinn***@gmail.com
Oregon,Beaverton SD 48J,Elementary School,McKay,Mcka***@gmail.com
Oregon,Beaverton SD 48J,Elementary School,McKinley,McKi***@gmail.com
Oregon,Beaverton SD 48J,Elementary School,Montclair,Pres***@MontclairPTO.org
Oregon,Beaverton SD 48J,Elementary School,Nancy Ryles,pres***@nancyrylesco.com
Oregon,Beaverton SD 48J,Elementary School,Oak Hills,pto@***@oakhillspto.org
Oregon,Beaverton SD 48J,Elementary School,Raleigh Hills,RHSP***@gmail.com
Oregon,Beaverton SD 48J,Elementary School,Raleigh Park,comm***@raleighparkpto.org
Oregon,Beaverton SD 48J,Elementary School,Rock Creek,comm***@rockcreekptc.org
Oregon,Beaverton SD 48J,Elementary School,Sato,pres***@satocommunity.org
Oregon,Beaverton SD 48J,Elementary School,Scholls Heights,pres***@shpto.org
Oregon,Beaverton SD 48J,Elementary School,Sexton Mountain,pres***@sextonmountainptc.org
Oregon,Beaverton SD 48J,Elementary School,Springville,pres***@springvillepto.org
Oregon,Beaverton SD 48J,Elementary School,Terra Linda,pres***@terralindaptc.org
Oregon,Beaverton SD 48J,Elementary School,Vose,vose***@gmail.com
Oregon,Beaverton SD 48J,Elementary School,West Tualatin View,volu***@wtvptc.org
Oregon,Beaverton SD 48J,Elementary School,William Walker,will***@gmail.com
Oregon,Beaverton SD 48J,Middle School,Cedar Park,pres***@cedarparkptc.org 
Oregon,Beaverton SD 48J,Middle School,Conestoga,CPTO***@gmail.com
Oregon,Beaverton SD 48J,Middle School,Five Oaks,five***@gmail.com
Oregon,Beaverton SD 48J,Middle School,Highland Park,hpms***@gmail.com
Oregon,Beaverton SD 48J,Middle School,Meadow Park,pres***@meadowparkpto.com
Oregon,Beaverton SD 48J,Middle School,Mountain View,mtvi***@gmail.com
Oregon,Beaverton SD 48J,Middle School,Tumwater,pres***@tumwaterpto.org
Oregon,Beaverton SD 48J,Middle School,Whitford,whit***@gmail.com
Oregon,Beaverton SD 48J,High School,Aloha,aloh***@gmail.com
Oregon,Beaverton SD 48J,High School,Mountainside,pres***@mountainsidepact.org
Oregon,Beaverton SD 48J,High School,Southridge,pres***@gmail.com
Oregon,Beaverton SD 48J,High School,Sunset,pres***@sunsetpto.com
Oregon,Beaverton SD 48J,High School,Arts and Communication Magnet Academy,acma***@gmail.com
Oregon,Beaverton SD 48J,High School,Beaverton Academy of Science and Engineering,pres***@basepto.org
Oregon,Beaverton SD 48J,High School,International School of Beaverton,isbv***@gmail.com
Oregon,Bend-LaPine Admin SD 1,Elementary School,BEAR CREEK ELEMENTARY,bear***@gmail.com
Oregon,Bend-LaPine Admin SD 1,Elementary School,BUCKINGHAM ELEMENTARY,buck***@gmail.com
Oregon,Bend-LaPine Admin SD 1,Elementary School,ENSWORTH ELEMENTARY,ensw***@live.com
Oregon,Bend-LaPine Admin SD 1,Elementary School,HIGH LAKES ELEMENTARY,info***@highlakespto.com
Oregon,Bend-LaPine Admin SD 1,High School,HIGH***@ KENWOOD,info***@highlandpto.org
Oregon,Bend-LaPine Admin SD 1,Elementary School,LAVA RIDGE ELEMENTARY,lava***@gmail.com
Oregon,Bend-LaPine Admin SD 1,Elementary School,PINE RIDGE ELEMENTARY,pine***@gmail.com
Oregon,Bend-LaPine Admin SD 1,Elementary School,PONDEROSA ELEMENTARY,pond***@gmail.com
Oregon,Bend-LaPine Admin SD 1,Elementary School,SILVER RAIL ELEMENTARY,info***@silverrailpto.org
Oregon,Bend-LaPine Admin SD 1,,THREE RIVERS K-8,trsp***@gmail.com
Oregon,Bend-LaPine Admin SD 1,,WEST***@ KINGSTON,frie***@gmail.com
Oregon,Bend-LaPine Admin SD 1,Elementary School,WILLIAM E. MILLER ELEMENTARY,Comm***@millerpto.org
Oregon,Bend-LaPine Admin SD 1,Middle School,CASCADE MIDDLE,casc***@gmail.com
Oregon,Bend-LaPine Admin SD 1,Middle School,PILOT BUTTE MIDDLE,pilo***@gmail.com
Oregon,Bend-LaPine Admin SD 1,Middle School,SKY VIEW MIDDLE,skyv***@gmail.com
Oregon,Bend-LaPine Admin SD 1,High School,LA PINE HIGH,hawk***@gmail.com
Oregon,Bend-LaPine Admin SD 1,High School,MOUNTAIN VIEW HIGH,mvco***@gmail.com
Oregon,Bethel SD 52,Elementary School,Malabon Elementary,ptom***@gmail.com
Oregon,Bethel SD 52,,Meadow View School K-8,MVPT***@Bethelpto.org
Oregon,Black Butte SD 41,Elementary School,Black Butte Elem,ptop***@blackbutte.k12.or.us
Oregon,Brookings-Harbor SD 17C,Middle School,Azalea Middle School,ksch***@gmail.com
Oregon,Brookings-Harbor SD 17C,Elementary School,Kalmiopsis Elementary School,ksch***@gmail.com
Oregon,Canby SD 86,Elementary School,Carus Elementary,caru***@gmail.com
Oregon,Canby SD 86,Elementary School,Trost Elementary,ceci***@gmail.com
Oregon,Canby SD 86,,Ninety-One School,91pt***@gmail.com
Oregon,Canby SD 86,Elementary School,Lee Elementary School,phil***@gmail.com
Oregon,Canby SD 86,Elementary School,Knight Elementary,knig***@gmail.com
Oregon,Central Linn SD 552,High School,Central Linn Jr/Sr High School (7 - 12),cobr***@hotmail.com
Oregon,Central Point SD 6,Elementary School,Jewett Elementary,jewe***@gmail.com
Oregon,Central Point SD 6,Elementary School,Mae Richardson Elementary,maer***@gmail.com
Oregon,Central Point SD 6,Elementary School,Patrick Elementary,laur***@aol.com 
Oregon,Central SD 13J,Elementary School,Monmouth Elementary School,mesp***@gmail.com
Oregon,Clatskanie SD 6J ,Elementary School,Clatskanie Elementary School,psea***@csd.k12.or.us
Oregon,Corvallis SD 509J,Elementary School,Adams Elementary,volu***@gmail.com
Oregon,Corvallis SD 509J,Elementary School,Garfield Elementary,garf***@gmail.com
Oregon,Corvallis SD 509J,Elementary School,Letitia Carson Elementary,wild***@gmail.com
Oregon,Corvallis SD 509J,Elementary School,Kathryn Jones Harrison Elementary,kjhp***@gmail.com
Oregon,Corvallis SD 509J,Elementary School,Lincoln Elementary,PTAd***@gmail.com
Oregon,Corvallis SD 509J,Elementary School,Mt. View Elementary,moun***@gmail.com
Oregon,Corvallis SD 509J,,Franklin K-8,fran***@gmail.com
Oregon,Corvallis SD 509J,Middle School,Cheldelin Middle School,sara***@comcast.net
Oregon,Corvallis SD 509J,Middle School,Linus Pauling Middle School,lpms***@gmail.com
Oregon,Corvallis SD 509J,High School,Corvallis High School,chsp***@gmail.com
Oregon,Corvallis SD 509J,,Muddy Creek K-5 Charter School,pto@***@muddycreekcharterschool.org
Oregon,Cove SD 15,,Cove Charter School,shan***@live.com
Oregon,Creswell SD 40,Elementary School,Creslane Elementary School,cres***@gmail.com
Oregon,Crook County SD,Elementary School,Barnes Butte Elem,bria***@crookcountyschools.org
Oregon,Crook County SD,Elementary School,Crooked River Elem,croo***@gmail.com
Oregon,Dallas SD 2,Elementary School,Lyle Elementary School,Lyle***@gmail.com
Oregon,Douglas County SD 4,Elementary School,Eastwood Elementary,east***@gmail.com
Oregon,Douglas County SD 4,Elementary School,Fullerton IV Elementary,full***@yahoo.com
Oregon,Douglas County SD 4,,,east***@gmail.com
Oregon,Douglas County SD 4,Elementary School,Hucrest Elementary,Hucr***@yahoo.com
Oregon,Douglas County SD 4,Elementary School,Winchester Elementary,wboo***@gmail.com
Oregon,Eagle Point SD 9,Elementary School,Table Rock Elementary School,tabl***@gmail.com
Oregon,Elkton SD 34,Preschool,Elkton Preschool,elkt***@gmail.com
Oregon,Eugene SD 4J,Middle School,Arts & Technology Academy,secr***@atawolfpac.com
Oregon,Eugene SD 4J,Middle School,Monroe Middle School,apri***@yahoo.com
Oregon,Eugene SD 4J,Middle School,Roosevelt Middle School,roos***@gmail.com
Oregon,Eugene SD 4J,Elementary School,Adams Elementary School,adam***@gmail.com
Oregon,Eugene SD 4J,Elementary School,Awbrey Park Elementary School,awbr***@gmail.com
Oregon,Eugene SD 4J,Elementary School,Charlemagne Elementary School,fren***@gmail.com
Oregon,Eugene SD 4J,Elementary School,Edgewood Elementary School,pres***@gmail.com
Oregon,Eugene SD 4J,Elementary School,Gilham Elementary School,gilh***@gmail.com
Oregon,Eugene SD 4J,Elementary School,Spring Creek Elementary School,pto@***@springcreekpto.com
Oregon,Eugene SD 4J,Elementary School,Yujin Gakuen Japanese Immersion,info***@yujingakuenpto.com
Oregon,Fern Ridge SD 28J,High School,Elmira High School,elmi***@gmail.com
Oregon,Forest Grove SD 15,Elementary School,Dilley Elementary School,dill***@gmail.com
Oregon,Forest Grove SD 15,Elementary School,Harvey Clarke Elementary School﻿,harv***@gmail.com
Oregon,Forest Grove SD 15,Elementary School,Joseph Gale Elementary School,joga***@gmail.com
Oregon,Forest Grove SD 15,Elementary School,Tom McCall Upper Elementary School,tmpa***@gmail.com
Oregon,Gaston SD 511J,Elementary School,Gaston Elem,gast***@gmail.com
Oregon,Gladstone SD 115,High School,Gladstone High School,ghsb***@gmail.com
Oregon,Grants Pass SD 7,Middle Schools,South Middle School,sout***@gmail.com
Oregon,Gresham-Barlow SD 10J,Elementary School,East Orient Elementary School,ewor***@gmail.com
Oregon,Gresham-Barlow SD 10J,Elementary School,Highland Elementary School,high***@gmail.com
Oregon,Gresham-Barlow SD 10J,Elementary School,Hogan Cedars Elementary School,hoga***@gmail.com
Oregon,Gresham-Barlow SD 10J,Elementary School,Hollydale Elementary School,pres***@hollydaleptc.org
Oregon,Gresham-Barlow SD 10J,Elementary School,Kelly Creek Elementary School,kces***@gmail.com
